*******************************************************************************,
"2577897.500000000, A.D. 2345-Dec-11 00:00:00.0000, -5.490231651951140E+09, -3.578276511726732E+10, -1.775395837880222E+10, -3.271170647496826E-01, -2.231072819964087E+00, -1.035530437636121E+00,  1.344950932450032E+05,  4.032061459285871E+10,  2.480484695949169E+00,",
"2578262.500000000, A.D. 2346-Dec-11 00:00:00.0000, -5.500542088323871E+09, -3.585308820408701E+10, -1.778659699295018E+10, -3.267667502075324E-01, -2.228789554044109E+00, -1.034397643637798E+00,  1.347558870747541E+05,  4.039879861611097E+10,  2.477915190032252E+00,",
"2578627.500000000, A.D. 2347-Dec-11 00:00:00.0000, -5.510841498870293E+09, -3.592333942407693E+10, -1.781919995416680E+10, -3.264178102453257E-01, -2.226515045512620E+00, -1.033269338268008E+00,  1.350164111332154E+05,  4.047690176396519E+10,  2.475355600505483E+00,",
"2578993.500000000, A.D. 2348-Dec-11 00:00:00.0000, -5.521158099250525E+09, -3.599371122733293E+10, -1.785185658073785E+10, -3.260692869066198E-01, -2.224243038946805E+00, -1.032142416503816E+00,  1.352773791200471E+05,  4.055513799819679E+10,  2.472798887340967E+00,",
"2579358.500000000, A.D. 2349-Dec-11 00:00:00.0000, -5.531435557648730E+09, -3.606381934246700E+10, -1.788438856150896E+10, -3.257230741196323E-01, -2.221985890250521E+00, -1.031023004405998E+00,  1.355373660154594E+05,  4.063308010862025E+10,  2.470258953541513E+00,",
"2579723.500000000, A.D. 2350-Dec-11 00:00:00.0000, -5.541702119128341E+09, -3.613385641157932E+10, -1.791688530985353E+10, -3.253782071375463E-01, -2.219737319993298E+00, -1.029907985635724E+00,  1.357970862396028E+05,  4.071094227300848E+10,  2.467728731914401E+00,",
"2580088.500000000, A.D. 2351-Dec-11 00:00:00.0000, -5.551957825979354E+09, -3.620382270428494E+10, -1.794934696384749E+10, -3.250346766038933E-01, -2.217497270756509E+00, -1.028797330322817E+00,  1.360565408106660E+05,  4.078872479660687E+10,  2.465208157230723E+00,",
"2580454.500000000, A.D. 2352-Dec-11 00:00:00.0000, -5.562230773587030E+09, -3.627390988712532E+10, -1.798186245300637E+10, -3.246915372261531E-01, -2.215259584974209E+00, -1.027687984255777E+00,  1.363164404869275E+05,  4.086664075938670E+10,  2.462690300195665E+00,",
"2580819.500000000, A.D. 2353-Dec-11 00:00:00.0000, -5.572464867430298E+09, -3.634373523673378E+10, -1.801425423360965E+10, -3.243506555791437E-01, -2.213036434537436E+00, -1.026585980720737E+00,  1.365753660587104E+05,  4.094426469299055E+10,  2.460188856331424E+00,",
"2581184.500000000, A.D. 2354-Dec-11 00:00:00.0000, -5.582688231904588E+09, -3.641349060892622E+10, -1.804661132893186E+10, -3.240110838656535E-01, -2.210821636718187E+00, -1.025488253161171E+00,  1.368340289945918E+05,  4.102180989033195E+10,  2.457696868282209E+00,",
"2581549.500000000, A.D. 2355-Dec-11 00:00:00.0000, -5.592900908196463E+09, -3.648317626621921E+10, -1.807893387334479E+10, -3.236728138009083E-01, -2.208615135490299E+00, -1.024394771436604E+00,  1.370924302858694E+05,  4.109927664859443E+10,  2.455214272075305E+00,",
"2581915.500000000, A.D. 2356-Dec-11 00:00:00.0000, -5.603130873368175E+09, -3.655298310354395E+10, -1.811131041374715E+10, -3.233349136616748E-01, -2.206410864487947E+00, -1.023302527794689E+00,  1.373512777946349E+05,  4.117687717949439E+10,  2.452734241455197E+00,",
"2582280.500000000, A.D. 2357-Dec-11 00:00:00.0000, -5.613322266638743E+09, -3.662252992242245E+10, -1.814356416199297E+10, -3.229992205593763E-01, -2.204220815426966E+00, -1.022217463315907E+00,  1.376091580339785E+05,  4.125418773031685E+10,  2.450270267819883E+00,",
"2582645.500000000, A.D. 2358-Dec-11 00:00:00.0000, -5.623503093588185E+09, -3.669200780433250E+10, -1.817578375734713E+10, -3.226648006704925E-01, -2.202038901562185E+00, -1.021136561081646E+00,  1.378667795659657E+05,  4.133142072262502E+10,  2.447815502550224E+00,",
"2583010.500000000, A.D. 2359-Dec-11 00:00:00.0000, -5.633673394265082E+09, -3.676141700497752E+10, -1.820796933063699E+10, -3.223316476447128E-01, -2.199865069464656E+00, -1.020059793484626E+00,  1.381241433560634E+05,  4.140857644585862E+10,  2.445369885350185E+00,",
"2583376.500000000, A.D. 2360-Dec-11 00:00:00.0000, -5.643861029243438E+09, -3.683094765935297E+10, -1.824020905216799E+10, -3.219988461998387E-01, -2.197693343367329E+00, -1.018984198947230E+00,  1.383819544143332E+05,  4.148586625671690E+10,  2.442926692741861E+00,",
"2583741.500000000, A.D. 2361-Dec-11 00:00:00.0000, -5.654010368056963E+09, -3.690022007145216E+10, -1.827232687793835E+10, -3.216682065787234E-01, -2.195535537245344E+00, -1.017915626679400E+00,  1.386388048920869E+05,  4.156286809278114E+10,  2.440499214648342E+00,",
"2584106.500000000, A.D. 2362-Dec-11 00:00:00.0000, -5.664149299413669E+09, -3.696942456004296E+10, -1.830441106915015E+10, -3.213388079816518E-01, -2.193385653983199E+00, -1.016851104679524E+00,  1.388954004888333E+05,  4.163979351744174E+10,  2.438080703348472E+00,",
"2584471.500000000, A.D. 2363-Dec-11 00:00:00.0000, -5.674277862306867E+09, -3.703856137416095E+10, -1.833646175310931E+10, -3.210106416502714E-01, -2.191243641934902E+00, -1.015790606351550E+00,  1.391517421447079E+05,  4.171664281254417E+10,  2.435671100240270E+00,",
"2584837.500000000, A.D. 2364-Dec-11 00:00:00.0000, -5.684423802507181E+09, -3.710781990004986E+10, -1.836856672920272E+10, -3.206828057855249E-01, -2.189103614793916E+00, -1.014731216932622E+00,  1.394085320598684E+05,  4.179362649239976E+10,  2.433263783498379E+00,",
"2585202.500000000, A.D. 2365-Dec-11 00:00:00.0000, -5.694531716314949E+09, -3.717682192224581E+10, -1.840055068635783E+10, -3.203570849582776E-01, -2.186977216818434E+00, -1.013678699246637E+00,  1.396643679410061E+05,  4.187032416005061E+10,  2.430871851257117E+00,",
"2585567.500000000, A.D. 2366-Dec-11 00:00:00.0000, -5.704629377292043E+09, -3.724575700822742E+10, -1.843250151359286E+10, -3.200325743364453E-01, -2.184858539490214E+00, -1.012630126645429E+00,  1.399199526682181E+05,  4.194694653364877E+10,  2.428488656375482E+00,",
"2585932.500000000, A.D. 2367-Dec-11 00:00:00.0000, -5.714716823474088E+09, -3.731462540068285E+10, -1.846441933489128E+10, -3.197092652316195E-01, -2.182747532801200E+00, -1.011585472078528E+00,  1.401752871575911E+05,  4.202349388783006E+10,  2.426114141509988E+00,",
"2586298.500000000, A.D. 2368-Dec-11 00:00:00.0000, -5.724821687609075E+09, -3.738361574813023E+10, -1.849639158434458E+10, -3.193862672125559E-01, -2.180638394563431E+00, -1.010541863851567E+00,  1.404310708410086E+05,  4.210017590699810E+10,  2.423741779816466E+00,",
"2586663.500000000, A.D. 2369-Dec-11 00:00:00.0000, -5.734888789404540E+09, -3.745235129424785E+10, -1.852824367284750E+10, -3.190653370059417E-01, -2.178542602093263E+00, -1.009504980106758E+00,  1.406859068997137E+05,  4.217657383542432E+10,  2.421384480546873E+00,",
"2587028.500000000, A.D. 2370-Dec-11 00:00:00.0000, -5.744945788921686E+09, -3.752102086623027E+10, -1.856006312285212E+10, -3.187455841305930E-01, -2.176454334655618E+00, -1.008471939805024E+00,  1.409404954358901E+05,  4.225289755846326E+10,  2.419035696315994E+00,",
"2587393.500000000, A.D. 2371-Dec-11 00:00:00.0000, -5.754992723194492E+09, -3.758962470066322E+10, -1.859185005517955E+10, -3.184270021097697E-01, -2.174373546198371E+00, -1.007442718420733E+00,  1.411948373425132E+05,  4.232914734382221E+10,  2.416695374697829E+00,",
"2587759.500000000, A.D. 2372-Dec-11 00:00:00.0000, -5.765057113657734E+09, -3.765835071914442E+10, -1.862369154420277E+10, -3.181087153033629E-01, -2.172294518718939E+00, -1.006414486757636E+00,  1.414496293240703E+05,  4.240553205825191E+10,  2.414357084109202E+00,",
"2588124.500000000, A.D. 2373-Dec-11 00:00:00.0000, -5.775084000280209E+09, -3.772682360378859E+10, -1.865541371223622E+10, -3.177924545201488E-01, -2.170228564925286E+00, -1.005392838559770E+00,  1.417034799582865E+05,  4.248163456384845E+10,  2.412033547367300E+00,",
"2588489.500000000, A.D. 2374-Dec-11 00:00:00.0000, -5.785100931408459E+09, -3.779523145229649E+10, -1.868710372067351E+10, -3.174773409901027E-01, -2.168169946315821E+00, -1.004374934468933E+00,  1.419570866101980E+05,  4.255766392539015E+10,  2.409718309835732E+00,",
"2588854.500000000, A.D. 2375-Dec-11 00:00:00.0000, -5.795107943115688E+09, -3.786357449528418E+10, -1.871876168721531E+10, -3.171633676100711E-01, -2.166118618394130E+00, -1.003360751091003E+00,  1.422104501501402E+05,  4.263362040379701E+10,  2.407411320876880E+00,",
"2589220.500000000, A.D. 2376-Dec-11 00:00:00.0000, -5.805132447093310E+09, -3.793203993776488E+10, -1.875047433178131E+10, -3.168496719963082E-01, -2.164068946228369E+00, -1.002347502134753E+00,  1.424642645941739E+05,  4.270971205984975E+10,  2.405106243154383E+00,",
"2589585.500000000, A.D. 2377-Dec-11 00:00:00.0000, -5.815119700352879E+09, -3.800025387996489E+10, -1.878206847774700E+10, -3.165379620498841E-01, -2.162032085331115E+00, -1.001340701243080E+00,  1.427171438398043E+05,  4.278552335047447E+10,  2.402815621919950E+00,",
"2589950.500000000, A.D. 2378-Dec-11 00:00:00.0000, -5.825097141208105E+09, -3.806840370067368E+10, -1.881363093086207E+10, -3.162273719954378E-01, -2.160002380168987E+00, -1.000337550642517E+00,  1.429697825548894E+05,  4.286126253185580E+10,  2.400533096076471E+00,",
"2590315.500000000, A.D. 2379-Dec-11 00:00:00.0000, -5.835064804854518E+09, -3.813648962481755E+10, -1.884516180585670E+10, -3.159178943342087E-01, -2.157979784264361E+00, -9.993380260100601E-01,  1.432221815882091E+05,  4.293692985845155E+10,  2.398258612760435E+00,",
"2590681.500000000, A.D. 2380-Dec-11 00:00:00.0000, -5.845049994878710E+09, -3.820469815096397E+10, -1.887674747335227E+10, -3.156086781566945E-01, -2.155958740926193E+00, -9.983393806506298E-01,  1.434750323056554E+05,  4.301273259654185E+10,  2.395985922903014E+00,",
"2591046.500000000, A.D. 2381-Dec-11 00:00:00.0000, -5.854998182209890E+09, -3.827265677755854E+10, -1.890821544759986E+10, -3.153014060380036E-01, -2.153950251564742E+00, -9.973470493690688E-01,  1.437269538493851E+05,  4.308825677535972E+10,  2.393727397153706E+00,",
"2591411.500000000, A.D. 2382-Dec-11 00:00:00.0000, -5.864936696628933E+09, -3.834055217460997E+10, -1.893965218385938E+10, -3.149952248910322E-01, -2.151948742631688E+00, -9.963582768060703E-01,  1.439786382282470E+05,  4.316370985393891E+10,  2.391476767409497E+00,",
"2591776.500000000, A.D. 2383-Dec-11 00:00:00.0000, -5.874865572429138E+09, -3.840838456157519E+10, -1.897105779401099E+10, -3.146901279158437E-01, -2.149954170730962E+00, -9.953730408242807E-01,  1.442300862702816E+05,  4.323909208051975E+10,  2.389233984593634E+00,",
"2592142.500000000, A.D. 2384-Dec-11 00:00:00.0000, -5.884812006635347E+09, -3.847633974060540E+10, -1.900251830452357E+10, -3.143852777120804E-01, -2.147961056390169E+00, -9.943886340004466E-01,  1.444819867290916E+05,  4.331460993823774E+10,  2.386992887136165E+00,",
"2592507.500000000, A.D. 2385-Dec-11 00:00:00.0000, -5.894721681117386E+09, -3.854404658914330E+10, -1.903386191074941E+10, -3.140823331730246E-01, -2.145980247982153E+00, -9.934104129241605E-01,  1.447329639190069E+05,  4.338985100690439E+10,  2.384765672517521E+00,",
"2592872.500000000, A.D. 2386-Dec-11 00:00:00.0000, -5.904621818734374E+09, -3.861169107839229E+10, -1.906517472255865E+10, -3.137804522471545E-01, -2.144006249460247E+00, -9.924356613516474E-01,  1.449837072275498E+05,  4.346502195969953E+10,  2.382546159979336E+00,",
"2593237.500000000, A.D. 2387-Dec-11 00:00:00.0000, -5.914512452899023E+09, -3.867927342245703E+10, -1.909645684903310E+10, -3.134796272673649E-01, -2.142039019260704E+00, -9.914643583349201E-01,  1.452342174624522E+05,  4.354012303877508E+10,  2.380334302472202E+00,",
"2593603.500000000, A.D. 2388-Dec-11 00:00:00.0000, -5.924420675542237E+09, -3.874697873669950E+10, -1.912779397738948E+10, -3.131790336809009E-01, -2.140073155581976E+00, -9.904938367227362E-01,  1.454851808013234E+05,  4.361535995500316E+10,  2.378124026680424E+00,",
"2593968.500000000, A.D. 2389-Dec-11 00:00:00.0000, -5.934292376507071E+09, -3.881443725877084E+10, -1.915901497452734E+10, -3.128803084074428E-01, -2.138119360623849E+00, -9.895293788908673E-01,  1.457352266597953E+05,  4.369032181752717E+10,  2.375927364991408E+00,",
"2594333.500000000, A.D. 2390-Dec-11 00:00:00.0000, -5.944154673276527E+09, -3.888183427089401E+10, -1.919020560996450E+10, -3.125826222316193E-01, -2.136172213303222E+00, -9.885683066757294E-01,  1.459850418411813E+05,  4.376521452480058E+10,  2.373738221532068E+00,",
"2594698.500000000, A.D. 2391-Dec-11 00:00:00.0000, -5.954007598504901E+09, -3.894916998204713E+10, -1.922136599012727E+10, -3.122859680844451E-01, -2.134231671742031E+00, -9.876105983854633E-01,  1.462346271338360E+05,  4.384003831316616E+10,  2.371556548724583E+00,",
"2595064.500000000, A.D. 2392-Dec-11 00:00:00.0000, -5.963878140568137E+09, -3.901662883020458E+10, -1.925258146775343E+10, -3.119895311533291E-01, -2.132292406349045E+00, -9.866536230209525E-01,  1.464846661748513E+05,  4.391499813186812E+10,  2.369376354432162E+00,",
"2595429.500000000, A.D. 2393-Dec-11 00:00:00.0000, -5.973712394404894E+09, -3.908384239470830E+10, -1.928368157181324E+10, -3.116949252206308E-01, -2.130364976293360E+00, -9.857025900265037E-01,  1.467337934112437E+05,  4.398968459842095E+10,  2.367209509136611E+00,",
"2595794.500000000, A.D. 2394-Dec-11 00:00:00.0000, -5.983537373541518E+09, -3.915099527821083E+10, -1.931475173623897E+10, -3.114013324591767E-01, -2.128444036024530E+00, -9.847548605748315E-01,  1.469826930975546E+05,  4.406430284717553E+10,  2.365050002714612E+00,",
"2596159.500000000, A.D. 2395-Dec-11 00:00:00.0000, -5.993353109833411E+09, -3.921808768475253E+10, -1.934579206489385E+10, -3.111087469561708E-01, -2.126529545930874E+00, -9.838104144469041E-01,  1.472313660034359E+05,  4.413885310886768E+10,  2.362897790400756E+00,",
"2596525.500000000, A.D. 2396-Dec-11 00:00:00.0000, -6.003186489532716E+09, -3.928530338418768E+10, -1.937688758078566E+10, -3.108163661691791E-01, -2.124616247589933E+00, -9.828666567868417E-01,  1.474804932604587E+05,  4.421353958160534E+10,  2.360746960656003E+00,",
"2596890.500000000, A.D. 2397-Dec-11 00:00:00.0000, -6.012983809909319E+09, -3.935227527964275E+10, -1.940786846585900E+10, -3.105257813680155E-01, -2.122714558736570E+00, -9.819287242013166E-01,  1.477287142795216E+05,  4.428795437103748E+10,  2.358609223592665E+00,",
"2597255.500000000, A.D. 2398-Dec-11 00:00:00.0000, -6.022771981998501E+09, -3.941918730343301E+10, -1.943881982315330E+10, -3.102361844172259E-01, -2.120819205210092E+00, -9.809940141684628E-01,  1.479767108012215E+05,  4.436230185785334E+10,  2.356478649601703E+00,",
"2597620.500000000, A.D. 2399-Dec-11 00:00:00.0000, -6.032551036850831E+09, -3.948603965476261E+10, -1.946974175400251E+10, -3.099475689931366E-01, -2.118930150007207E+00, -9.800625082822273E-01,  1.482244835768538E+05,  4.443658226728564E+10,  2.354355196970487E+00,",
"2597986.500000000, A.D. 2400-Dec-11 00:00:00.0000, -6.042347759925281E+09, -3.955301544434561E+10, -1.950071895624851E+10, -3.096591438453463E-01, -2.117042206840085E+00, -9.791316491206157E-01,  1.484727112662985E+05,  4.451099905644791E+10,  2.352233036053006E+00,",
"2598351.500000000, A.D. 2401-Dec-11 00:00:00.0000, -6.052108648026377E+09, -3.961974888162604E+10, -1.953158225595439E+10, -3.093724801857396E-01, -2.115165656889512E+00, -9.782065042985107E-01,  1.487200381784700E+05,  4.458514579937735E+10,  2.350123722939015E+00,",
"2598716.500000000, A.D. 2402-Dec-11 00:00:00.0000, -6.061860511146279E+09, -3.968642323771756E+10, -1.956241642997414E+10, -3.090867822000813E-01, -2.113295296055278E+00, -9.772845069472457E-01,  1.489671435745743E+05,  4.465922613346054E+10,  2.348021407427865E+00,",
"2599081.500000000, A.D. 2403-Dec-11 00:00:00.0000, -6.071603379645564E+09, -3.975303870720289E+10, -1.959322157725684E+10, -3.088020442272260E-01, -2.111431086828368E+00, -9.763656375159581E-01,  1.492140281884486E+05,  4.473324027869630E+10,  2.345926046942273E+00,",
"2599447.500000000, A.D. 2404-Dec-11 00:00:00.0000, -6.081363939651952E+09, -3.981977775041295E+10, -1.962408207490957E+10, -3.085174840053422E-01, -2.109567912087710E+00, -9.754473727610492E-01,  1.494613682413179E+05,  4.480739096110784E+10,  2.343831889357092E+00,",
"2599812.500000000, A.D. 2405-Dec-11 00:00:00.0000, -6.091088884821569E+09, -3.988627586590811E+10, -1.965482938433493E+10, -3.082346503950497E-01, -2.107715917918302E+00, -9.745347129496796E-01,  1.497078128751942E+05,  4.488127320365852E+10,  2.341750338436560E+00,",
"2600177.500000000, A.D. 2406-Dec-11 00:00:00.0000, -6.100804925437991E+09, -3.995271567235236E+10, -1.968554796064024E+10, -3.079527601612672E-01, -2.105869970534735E+00, -9.736251272561746E-01,  1.499540389048669E+05,  4.495508991031767E+10,  2.339675623824284E+00,",
"2600542.500000000, A.D. 2407-Dec-11 00:00:00.0000, -6.110512091177808E+09, -4.001909735988322E+10, -1.971623790048235E+10, -3.076718086374496E-01, -2.104030034715906E+00, -9.727185972188842E-01,  1.502000470473737E+05,  4.502884129604779E+10,  2.337607705584859E+00,",
"2600908.500000000, A.D. 2408-Dec-11 00:00:00.0000, -6.120236970184162E+09, -4.008560274705240E+10, -1.974698326464394E+10, -3.073910247500929E-01, -2.102191059173228E+00, -9.718126327124397E-01,  1.504465111177862E+05,  4.510272936552545E+10,  2.335540905989172E+00,",
"2601273.500000000, A.D. 2409-Dec-11 00:00:00.0000, -6.129926450437551E+09, -4.015186860480376E+10, -1.977761614135865E+10, -3.071119355791394E-01, -2.100363057883175E+00, -9.709121657925646E-01,  1.506920850281467E+05,  4.517635057173310E+10,  2.333486478822432E+00,",
"2601638.500000000, A.D. 2410-Dec-11 00:00:00.0000, -6.139607143864180E+09, -4.021807690792215E+10, -1.980822066830766E+10, -3.068337671946813E-01, -2.098540962690369E+00, -9.700146995413317E-01,  1.509374431791009E+05,  4.524990709489799E+10,  2.331438728033662E+00,",
"2602003.500000000, A.D. 2411-Dec-11 00:00:00.0000, -6.149279079431289E+09, -4.028422784215030E+10, -1.983879693985492E+10, -3.065565148474680E-01, -2.096724741442866E+00, -9.691202171419510E-01,  1.511825862710228E+05,  4.532339914498697E+10,  2.329397617121081E+00,",
"2602369.500000000, A.D. 2412-Dec-11 00:00:00.0000, -6.158968748516114E+09, -4.035050259260966E+10, -1.986942870468535E+10, -3.062794173730599E-01, -2.094909409932281E+00, -9.682262631691735E-01,  1.514281857442515E+05,  4.539702801474973E+10,  2.327357544383417E+00,",
"2602734.500000000, A.D. 2413-Dec-11 00:00:00.0000, -6.168623230810734E+09, -4.041653918631825E+10, -1.989994866961378E+10, -3.060039835122098E-01, -2.093104854936173E+00, -9.673377054170847E-01,  1.516729002193838E+05,  4.547039156875780E+10,  2.325329620179590E+00,",
"2603099.500000000, A.D. 2414-Dec-11 00:00:00.0000, -6.178269041220998E+09, -4.048251896271013E+10, -1.993044065926088E+10, -3.057294493841892E-01, -2.091306073512353E+00, -9.664520795447175E-01,  1.519174017151304E+05,  4.554369127315235E+10,  2.323308221915583E+00,",
"2603464.500000000, A.D. 2415-Dec-11 00:00:00.0000, -6.187906208054479E+09, -4.054844210333016E+10, -1.996090476581359E+10, -3.054558105768940E-01, -2.089513032576415E+00, -9.655693683342030E-01,  1.521616909159761E+05,  4.561692733313673E+10,  2.321293312128005E+00,",
"2603830.500000000, A.D. 2416-Dec-11 00:00:00.0000, -6.197561127242722E+09, -4.061448916800272E+10, -1.999142442999867E+10, -3.051823155602987E-01, -2.087720811732617E+00, -9.646871487582230E-01,  1.524064369182291E+05,  4.569030033873785E+10,  2.319279361197669E+00,",
"2604195.500000000, A.D. 2417-Dec-11 00:00:00.0000, -6.207181067708398E+09, -4.068029942377872E+10, -2.002183296904710E+10, -3.049104534425608E-01, -2.085939174250120E+00, -9.638102257892948E-01,  1.526503029905400E+05,  4.576340954797872E+10,  2.317277339785456E+00,",
"2604560.500000000, A.D. 2418-Dec-11 00:00:00.0000, -6.216792448598490E+09, -4.074605358295808E+10, -2.005221389868888E+10, -3.046394701057863E-01, -2.084163183339133E+00, -9.629361689774144E-01,  1.528939588006512E+05,  4.583645572219795E+10,  2.315281700129098E+00,",
"2604925.500000000, A.D. 2419-Dec-11 00:00:00.0000, -6.226395297566865E+09, -4.081175182308846E+10, -2.008256730905145E+10, -3.043693619108666E-01, -2.082392806039088E+00, -9.620649617138812E-01,  1.531374050179259E+05,  4.590943906206553E+10,  2.313292405243736E+00,",
"2605291.500000000, A.D. 2420-Dec-11 00:00:00.0000, -6.236015916368588E+09, -4.087757408674188E+10, -2.011297633701270E+10, -3.040993884146497E-01, -2.080623182627217E+00, -9.611942117618666E-01,  1.533813084250152E+05,  4.598255946399142E+10,  2.311303994298430E+00,",
"2605656.500000000, A.D. 2421-Dec-11 00:00:00.0000, -6.245601760782546E+09, -4.094316086534101E+10, -2.014327490228251E+10, -3.038310201619834E-01, -2.078863952496040E+00, -9.603286604140112E-01,  1.536243368796277E+05,  4.605541756176364E+10,  2.309327297691650E+00,",
"2606021.500000000, A.D. 2422-Dec-11 00:00:00.0000, -6.255179155512321E+09, -4.100869225198627E+10, -2.017354621571429E+10, -3.035635118438791E-01, -2.077110242917018E+00, -9.594659089143749E-01,  1.538671577284664E+05,  4.612821342089064E+10,  2.307356839547067E+00,",
"2606386.500000000, A.D. 2423-Dec-11 00:00:00.0000, -6.264748127578551E+09, -4.107416842029108E+10, -2.020379036536037E+10, -3.032968574980732E-01, -2.075362023163740E+00, -9.586059419237029E-01,  1.541097716259448E+05,  4.620094723756066E+10,  2.305392585103499E+00,",
"2606752.500000000, A.D. 2424-Dec-11 00:00:00.0000, -6.274334885692902E+09, -4.113976870338943E+10, -2.023409018818333E+10, -3.030303259346085E-01, -2.073614494796685E+00, -9.577463994305929E-01,  1.543528430704308E+05,  4.627381822337271E+10,  2.303429143243141E+00,",
"2607117.500000000, A.D. 2425-Dec-11 00:00:00.0000, -6.283887070016642E+09, -4.120513480183607E+10, -2.026428019865884E+10, -3.027653708317464E-01, -2.071877176419687E+00, -9.568919623775399E-01,  1.545950444512244E+05,  4.634642837065183E+10,  2.301477208527384E+00,",
"2607482.500000000, A.D. 2426-Dec-11 00:00:00.0000, -6.293430912023875E+09, -4.127044619741880E+10, -2.029444330680285E+10, -3.025012585280294E-01, -2.070145257283850E+00, -9.560402620796409E-01,  1.548370408237685E+05,  4.641897705800390E+10,  2.299531374793884E+00,",
"2607847.500000000, A.D. 2427-Dec-11 00:00:00.0000, -6.302966438168761E+09, -4.133570305994257E+10, -2.032457959867403E+10, -3.022379812037916E-01, -2.068418707169137E+00, -9.551912830344976E-01,  1.550788328280479E+05,  4.649146447729156E+10,  2.297591607405916E+00,",
"2608213.500000000, A.D. 2428-Dec-11 00:00:00.0000, -6.312519765357529E+09, -4.140108412069457E+10, -2.035477161516552E+10, -3.019748163380118E-01, -2.066692787160245E+00, -9.543426956000415E-01,  1.553210827067800E+05,  4.656408916388686E+10,  2.295652582507110E+00,",
"2608578.500000000, A.D. 2429-Dec-11 00:00:00.0000, -6.322038715804481E+09, -4.146623227441084E+10, -2.038485445789522E+10, -3.017131982171803E-01, -2.064976900511572E+00, -9.534991223443198E-01,  1.555624673244403E+05,  4.663645445173864E+10,  2.293724864172985E+00,",
"2608943.500000000, A.D. 2430-Dec-11 00:00:00.0000, -6.331549428844571E+09, -4.153132639928955E+10, -2.041491073995448E+10, -3.014524028308040E-01, -2.063266296099917E+00, -9.526582264225018E-01,  1.558036494742657E+05,  4.670875904126052E+10,  2.291803114368415E+00,",
"2609308.500000000, A.D. 2431-Dec-11 00:00:00.0000, -6.341051930350959E+09, -4.159636666146767E+10, -2.044494054553526E+10, -3.011924251525016E-01, -2.061560945418027E+00, -9.518199925274190E-01,  1.560446297824066E+05,  4.678100312016768E+10,  2.289887300441057E+00,",
"2609674.500000000, A.D. 2432-Dec-11 00:00:00.0000, -6.350572246635497E+09, -4.166153119791444E+10, -2.047502612330281E+10, -3.009325518226509E-01, -2.059856166907654E+00, -9.509821199854097E-01,  1.562860682643610E+05,  4.685338455612857E+10,  2.287972163326394E+00,",
"2610039.500000000, A.D. 2433-Dec-11 00:00:00.0000, -6.360058379771052E+09, -4.172646408289906E+10, -2.050500315462200E+10, -3.006741996810514E-01, -2.058161248322899E+00, -9.501491723215523E-01,  1.565266462046524E+05,  4.692550800818910E+10,  2.286068136445462E+00,",
"2610404.500000000, A.D. 2434-Dec-11 00:00:00.0000, -6.369536378208364E+09, -4.179134359849890E+10, -2.053495395941710E+10, -3.004166516160396E-01, -2.056471498083031E+00, -9.493188423704714E-01,  1.567670241624616E+05,  4.699757150700975E+10,  2.284169948501891E+00,",
"2610769.500000000, A.D. 2435-Dec-11 00:00:00.0000, -6.379006267218659E+09, -4.185616990726407E+10, -2.056487862001801E+10, -3.001599023647694E-01, -2.054786888282934E+00, -9.484911161089553E-01,  1.570072027503416E+05,  4.706957523622926E+10,  2.282277567905528E+00,",
"2611135.500000000, A.D. 2436-Dec-11 00:00:00.0000, -6.388493983605568E+09, -4.192112055912817E+10, -2.059485909655845E+10, -2.999032486430748E-01, -2.053102795756226E+00, -9.476637224399781E-01,  1.572478397840037E+05,  4.714171640403666E+10,  2.280385801696566E+00,",
"2611500.500000000, A.D. 2437-Dec-11 00:00:00.0000, -6.397947707037088E+09, -4.198584079363631E+10, -2.062473164292373E+10, -2.996480900979050E-01, -2.051428396178443E+00, -9.468411680466031E-01,  1.574876209142637E+05,  4.721360097845934E+10,  2.278504956674812E+00,",
"2611865.500000000, A.D. 2438-Dec-11 00:00:00.0000, -6.407393396228872E+09, -4.205050830409446E+10, -2.065457828962457E+10, -2.993937195315179E-01, -2.049759053879776E+00, -9.460211740638736E-01,  1.577272044939899E+05,  4.728542632872189E+10,  2.276629824862522E+00,",
"2612230.500000000, A.D. 2439-Dec-11 00:00:00.0000, -6.416831075938742E+09, -4.211512324955099E+10, -2.068439911717706E+10, -2.991401312906224E-01, -2.048094741062540E+00, -9.452037260550771E-01,  1.579665911224995E+05,  4.735719263449511E+10,  2.274760374529257E+00,",
"2612596.500000000, A.D. 2440-Dec-11 00:00:00.0000, -6.426286594595868E+09, -4.217986260001400E+10, -2.071427580075029E+10, -2.988866290360026E-01, -2.046430891526820E+00, -9.443865811477333E-01,  1.582064364424736E+05,  4.742909645250995E+10,  2.272891476540460E+00,",
"2612961.500000000, A.D. 2441-Dec-11 00:00:00.0000, -6.435708307220838E+09, -4.224437274623972E+10, -2.074404515961009E+10, -2.986345947368982E-01, -2.044776571022012E+00, -9.435741914430402E-01,  1.584454304179687E+05,  4.750074504387078E+10,  2.271033313905046E+00,",
"2613326.500000000, A.D. 2442-Dec-11 00:00:00.0000, -6.445122083859283E+09, -4.230883079995039E+10, -2.077378893849087E+10, -2.983833312462223E-01, -2.043127201780609E+00, -9.427643072671613E-01,  1.586842292225979E+05,  4.757233512447805E+10,  2.269180744145306E+00,",
